ip,datetime,method,url,size,year,month,day,hour,status_200,status_404,status_500,ip_encoded,about,contact,delete,get,html,index,login,post
83.157.215.170,2023-03-28 12:12:05,POST,/about.html,4330,2023,3,28,12,False,False,True,83157215170,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
159.199.141.115,2023-12-06 12:08:31,GET,/about.html,4995,2023,12,6,12,True,False,False,159199141115,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
162.56.55.86,2020-01-14 12:35:48,DELETE,/index.html,4253,2020,1,14,12,True,False,False,162056055086,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
80.78.201.233,2022-01-02 00:17:06,DELETE,/index.html,3587,2022,1,2,0,False,True,False,80078201233,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
101.114.24.18,2023-10-31 21:13:57,GET,/index.html,3636,2023,10,31,21,True,False,False,101114024018,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
68.246.111.208,2022-01-31 10:26:04,POST,/contact.html,1076,2022,1,31,10,False,False,True,68246111208,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
45.232.90.247,2024-11-20 20:01:02,DELETE,/about.html,1980,2024,11,20,20,False,False,True,45232090247,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
37.200.26.163,2023-09-22 05:43:24,GET,/about.html,4648,2023,9,22,5,False,False,True,37200026163,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
254.125.9.195,2023-05-16 12:08:15,GET,/index.html,2568,2023,5,16,12,False,False,True,254125009195,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
135.64.113.39,2024-03-30 04:38:19,DELETE,/about.html,1104,2024,3,30,4,False,False,True,135064113039,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
189.233.111.66,2024-07-02 21:09:46,DELETE,/about.html,4362,2024,7,2,21,True,False,False,189233111066,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
255.154.28.155,2022-01-29 15:19:11,POST,/login,1364,2022,1,29,15,False,False,True,255154028155,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
68.201.105.25,2024-12-21 04:55:24,POST,/contact.html,2953,2024,12,21,4,True,False,False,68201105025,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
173.164.111.246,2021-07-30 10:10:19,POST,/login,3283,2021,7,30,10,False,False,True,173164111246,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
194.67.194.51,2022-10-29 08:22:55,POST,/about.html,1912,2022,10,29,8,False,True,False,194067194051,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
236.154.37.253,2021-08-31 21:45:06,DELETE,/index.html,2065,2021,8,31,21,False,True,False,236154037253,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
0.83.210.147,2023-04-29 13:41:11,DELETE,/index.html,1044,2023,4,29,13,False,True,False,83210147,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
244.180.185.10,2023-10-21 15:05:34,DELETE,/login,2902,2023,10,21,15,True,False,False,244180185010,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
194.123.187.253,2024-05-18 06:42:40,POST,/login,3891,2024,5,18,6,True,False,False,194123187253,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
81.205.206.111,2024-07-02 11:43:47,DELETE,/about.html,1638,2024,7,2,11,True,False,False,81205206111,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
120.172.67.255,2024-01-11 23:00:47,DELETE,/contact.html,4548,2024,1,11,23,True,False,False,120172067255,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
51.95.93.154,2021-09-20 12:50:17,DELETE,/contact.html,2346,2021,9,20,12,False,True,False,51095093154,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
133.19.82.197,2022-12-10 13:11:58,GET,/login,1548,2022,12,10,13,False,True,False,133019082197,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
60.166.54.144,2021-04-30 16:51:45,GET,/about.html,4025,2021,4,30,16,True,False,False,60166054144,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
122.105.253.72,2021-10-25 07:35:23,POST,/contact.html,3798,2021,10,25,7,True,False,False,122105253072,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
78.69.125.222,2023-09-04 13:54:40,GET,/contact.html,4264,2023,9,4,13,False,False,True,78069125222,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
195.255.31.202,2023-06-11 17:08:05,DELETE,/about.html,4028,2023,6,11,17,True,False,False,195255031202,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
182.140.182.176,2023-06-19 21:04:31,GET,/login,1554,2023,6,19,21,True,False,False,182140182176,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
57.141.108.167,2020-09-03 20:52:47,DELETE,/login,4210,2020,9,3,20,False,False,True,57141108167,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
249.213.61.32,2021-09-22 21:48:17,DELETE,/contact.html,4246,2021,9,22,21,False,False,True,249213061032,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
112.246.232.182,2023-09-14 22:57:34,DELETE,/about.html,4612,2023,9,14,22,False,True,False,112246232182,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
87.91.53.20,2022-08-30 00:17:10,DELETE,/login,2181,2022,8,30,0,True,False,False,87091053020,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
224.9.249.224,2023-11-01 16:05:58,POST,/about.html,1900,2023,11,1,16,False,False,True,224009249224,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
45.167.50.247,2021-07-09 01:31:28,POST,/index.html,1145,2021,7,9,1,False,True,False,45167050247,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
87.132.190.2,2024-08-19 10:24:06,GET,/about.html,4187,2024,8,19,10,True,False,False,87132190002,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
209.237.208.166,2020-06-18 15:48:45,GET,/about.html,3909,2020,6,18,15,False,True,False,209237208166,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
165.17.211.29,2022-02-03 16:10:52,DELETE,/login,1024,2022,2,3,16,False,False,True,165017211029,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
144.96.78.84,2022-03-27 04:20:51,POST,/index.html,3221,2022,3,27,4,False,False,True,144096078084,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
252.168.33.191,2024-08-28 05:27:52,POST,/index.html,4319,2024,8,28,5,True,False,False,252168033191,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
37.69.65.127,2020-10-22 10:32:42,POST,/index.html,3034,2020,10,22,10,False,True,False,37069065127,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
111.35.215.4,2024-11-30 09:22:45,POST,/index.html,4354,2024,11,30,9,False,False,True,111035215004,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
192.112.207.234,2020-11-11 16:28:21,GET,/contact.html,1370,2020,11,11,16,True,False,False,192112207234,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
225.68.165.140,2021-11-10 10:42:13,DELETE,/contact.html,3721,2021,11,10,10,True,False,False,225068165140,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
247.158.234.180,2023-07-25 12:49:31,POST,/index.html,1832,2023,7,25,12,True,False,False,247158234180,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
135.152.87.177,2022-12-17 09:30:25,DELETE,/index.html,3730,2022,12,17,9,False,False,True,135152087177,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
166.99.0.113,2022-12-27 20:05:51,POST,/about.html,4818,2022,12,27,20,False,False,True,166099000113,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
187.45.93.153,2021-05-06 15:50:48,POST,/about.html,3143,2021,5,6,15,False,True,False,187045093153,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
107.113.52.146,2021-05-06 03:01:06,POST,/login,2134,2021,5,6,3,True,False,False,107113052146,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
74.169.3.68,2024-03-03 16:55:03,POST,/contact.html,2294,2024,3,3,16,True,False,False,74169003068,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
197.16.163.191,2020-02-13 04:07:08,DELETE,/index.html,2175,2020,2,13,4,False,False,True,197016163191,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
109.13.7.35,2021-06-18 23:14:08,DELETE,/about.html,2499,2021,6,18,23,True,False,False,109013007035,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
173.118.142.213,2020-05-25 15:17:39,GET,/contact.html,1344,2020,5,25,15,True,False,False,173118142213,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
62.236.21.22,2024-06-27 03:33:25,DELETE,/contact.html,1665,2024,6,27,3,True,False,False,62236021022,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
91.255.79.251,2020-10-20 13:29:47,GET,/login,3412,2020,10,20,13,True,False,False,91255079251,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
126.40.32.112,2021-08-30 07:48:33,POST,/about.html,4373,2021,8,30,7,False,False,True,126040032112,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
29.234.75.101,2023-12-14 18:46:21,POST,/about.html,2642,2023,12,14,18,False,True,False,29234075101,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
252.106.131.52,2022-08-29 12:22:43,GET,/index.html,4208,2022,8,29,12,False,False,True,252106131052,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
164.205.254.149,2021-06-06 16:07:50,POST,/contact.html,3446,2021,6,6,16,True,False,False,164205254149,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
22.211.97.247,2024-04-04 18:20:58,POST,/about.html,1215,2024,4,4,18,False,False,True,22211097247,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
158.192.198.206,2022-10-10 23:26:37,POST,/about.html,1271,2022,10,10,23,True,False,False,158192198206,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
157.45.42.203,2020-07-08 11:42:46,POST,/contact.html,1937,2020,7,8,11,False,False,True,157045042203,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
149.89.235.168,2022-05-23 13:38:49,GET,/index.html,2171,2022,5,23,13,False,False,True,149089235168,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
214.95.139.252,2020-09-30 11:55:31,GET,/login,2791,2020,9,30,11,False,False,True,214095139252,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
49.28.221.67,2021-03-09 15:57:26,POST,/login,1340,2021,3,9,15,False,True,False,49028221067,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
2.184.42.79,2023-09-19 21:33:39,GET,/login,1055,2023,9,19,21,False,False,True,2184042079,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
128.97.237.14,2020-03-28 04:11:46,POST,/about.html,3472,2020,3,28,4,False,True,False,128097237014,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
179.44.238.156,2024-02-18 16:22:23,DELETE,/about.html,2655,2024,2,18,16,False,False,True,179044238156,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
154.216.125.86,2022-10-20 23:58:06,DELETE,/contact.html,3826,2022,10,20,23,False,True,False,154216125086,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
199.11.9.176,2021-03-18 22:39:15,GET,/about.html,1323,2021,3,18,22,False,False,True,199011009176,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
59.163.197.14,2024-07-19 03:35:58,POST,/login,3591,2024,7,19,3,False,True,False,59163197014,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
10.28.197.63,2023-06-22 08:00:08,DELETE,/index.html,2036,2023,6,22,8,False,True,False,10028197063,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
90.104.149.128,2021-12-28 23:11:47,POST,/about.html,4260,2021,12,28,23,False,False,True,90104149128,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
230.192.19.132,2024-10-14 14:41:04,POST,/contact.html,4827,2024,10,14,14,False,True,False,230192019132,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
253.58.156.93,2022-05-29 13:07:06,GET,/index.html,1045,2022,5,29,13,False,True,False,253058156093,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
222.252.61.21,2023-07-31 08:16:28,DELETE,/index.html,4829,2023,7,31,8,False,False,True,222252061021,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
55.49.50.27,2022-03-21 06:46:36,POST,/login,4911,2022,3,21,6,False,False,True,55049050027,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
164.241.161.245,2024-04-26 21:38:34,POST,/index.html,2620,2024,4,26,21,True,False,False,164241161245,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
146.185.231.199,2022-07-30 17:04:41,DELETE,/contact.html,1033,2022,7,30,17,False,True,False,146185231199,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
128.251.56.123,2023-07-19 19:17:44,POST,/about.html,2066,2023,7,19,19,False,False,True,128251056123,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
187.61.203.213,2023-05-01 11:18:50,POST,/contact.html,2595,2023,5,1,11,True,False,False,187061203213,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
37.111.45.133,2021-10-07 10:37:54,POST,/index.html,2719,2021,10,7,10,False,True,False,37111045133,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
39.79.180.157,2021-08-10 12:15:07,GET,/contact.html,1451,2021,8,10,12,True,False,False,39079180157,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
195.219.155.2,2022-05-29 09:39:12,GET,/index.html,1379,2022,5,29,9,True,False,False,195219155002,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
12.218.23.67,2022-05-31 22:16:36,DELETE,/contact.html,3846,2022,5,31,22,True,False,False,12218023067,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
207.118.22.186,2024-01-12 12:01:49,POST,/index.html,1139,2024,1,12,12,False,False,True,207118022186,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
96.135.250.199,2021-06-21 18:40:13,GET,/contact.html,3538,2021,6,21,18,False,True,False,96135250199,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
209.61.31.208,2024-05-18 20:54:00,DELETE,/about.html,2059,2024,5,18,20,False,True,False,209061031208,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
2.26.144.195,2023-04-07 19:27:57,DELETE,/index.html,2490,2023,4,7,19,False,True,False,2026144195,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
53.45.192.253,2020-07-22 20:33:58,GET,/about.html,3912,2020,7,22,20,False,False,True,53045192253,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
86.95.32.46,2022-11-01 06:16:19,POST,/contact.html,3911,2022,11,1,6,True,False,False,86095032046,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
62.254.24.227,2022-09-11 04:37:23,POST,/index.html,3072,2022,9,11,4,True,False,False,62254024227,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
147.110.43.192,2024-03-27 21:27:16,DELETE,/login,1828,2024,3,27,21,False,False,True,147110043192,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
234.132.231.60,2024-03-10 09:10:50,DELETE,/index.html,3290,2024,3,10,9,False,False,True,234132231060,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
203.7.68.81,2024-02-08 16:11:15,DELETE,/login,2646,2024,2,8,16,False,True,False,203007068081,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
153.125.108.220,2024-09-02 06:59:59,DELETE,/contact.html,4854,2024,9,2,6,False,False,True,153125108220,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
255.89.245.205,2023-10-31 01:04:12,POST,/index.html,3462,2023,10,31,1,False,False,True,255089245205,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
39.235.158.86,2023-08-30 16:16:03,GET,/about.html,4885,2023,8,30,16,False,True,False,39235158086,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
121.132.97.216,2022-01-09 20:20:34,DELETE,/about.html,2985,2022,1,9,20,False,False,True,121132097216,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
223.244.69.6,2022-10-14 20:19:15,DELETE,/contact.html,2168,2022,10,14,20,False,True,False,223244069006,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
51.197.45.80,2022-04-21 08:57:03,DELETE,/login,1031,2022,4,21,8,True,False,False,51197045080,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
202.130.60.176,2021-08-21 08:59:56,GET,/index.html,3338,2021,8,21,8,False,True,False,202130060176,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
126.125.62.251,2023-05-22 22:05:25,POST,/about.html,2460,2023,5,22,22,True,False,False,126125062251,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
191.13.107.237,2020-07-03 12:32:47,GET,/about.html,3463,2020,7,3,12,False,False,True,191013107237,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
157.151.22.218,2021-03-22 20:25:32,DELETE,/about.html,2396,2021,3,22,20,False,False,True,157151022218,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
96.64.47.107,2020-09-05 16:40:27,POST,/login,1759,2020,9,5,16,True,False,False,96064047107,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
199.154.229.116,2024-08-30 01:19:18,DELETE,/login,3866,2024,8,30,1,False,True,False,199154229116,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
185.230.59.65,2024-09-02 17:43:02,POST,/login,1261,2024,9,2,17,True,False,False,185230059065,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
0.30.41.143,2021-11-01 09:50:48,GET,/login,1809,2021,11,1,9,False,True,False,30041143,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
48.32.59.75,2023-12-27 02:39:36,POST,/index.html,2311,2023,12,27,2,True,False,False,48032059075,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
51.18.143.227,2022-12-13 04:52:03,GET,/contact.html,3242,2022,12,13,4,False,False,True,51018143227,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
104.174.102.218,2022-10-29 21:45:17,GET,/about.html,2805,2022,10,29,21,False,True,False,104174102218,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
137.150.130.107,2020-03-01 04:33:09,DELETE,/login,1556,2020,3,1,4,True,False,False,137150130107,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
128.164.129.17,2024-09-26 22:00:13,DELETE,/index.html,1978,2024,9,26,22,False,True,False,128164129017,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
213.109.94.201,2023-04-18 11:56:56,DELETE,/contact.html,1117,2023,4,18,11,False,False,True,213109094201,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
100.186.150.127,2024-12-16 12:14:25,POST,/index.html,2613,2024,12,16,12,False,False,True,100186150127,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
86.151.215.193,2021-07-24 01:17:17,POST,/about.html,1687,2021,7,24,1,False,False,True,86151215193,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
97.201.74.174,2020-12-21 18:27:28,DELETE,/contact.html,4310,2020,12,21,18,False,True,False,97201074174,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
136.249.116.129,2020-03-26 11:38:33,POST,/contact.html,3052,2020,3,26,11,False,False,True,136249116129,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
114.204.241.194,2024-05-18 04:53:51,DELETE,/index.html,4709,2024,5,18,4,False,True,False,114204241194,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
7.32.47.74,2020-01-24 10:04:14,DELETE,/login,2077,2020,1,24,10,False,False,True,7032047074,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
194.57.121.88,2023-06-25 11:58:16,POST,/contact.html,2209,2023,6,25,11,False,False,True,194057121088,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
248.250.229.198,2023-02-16 23:29:03,DELETE,/about.html,4384,2023,2,16,23,True,False,False,248250229198,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
246.200.91.124,2022-03-12 04:17:48,POST,/about.html,2124,2022,3,12,4,False,True,False,246200091124,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
255.101.116.255,2021-11-02 16:30:37,POST,/index.html,4189,2021,11,2,16,False,False,True,255101116255,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
229.76.191.228,2020-04-08 13:34:39,POST,/about.html,2496,2020,4,8,13,False,False,True,229076191228,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
52.174.144.216,2021-03-17 14:55:30,POST,/about.html,3764,2021,3,17,14,True,False,False,52174144216,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
64.7.39.115,2022-10-27 00:49:36,DELETE,/index.html,3181,2022,10,27,0,False,False,True,64007039115,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
86.188.215.178,2020-07-14 11:04:06,POST,/contact.html,4803,2020,7,14,11,True,False,False,86188215178,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
25.222.243.8,2021-05-18 09:36:29,POST,/index.html,3222,2021,5,18,9,False,True,False,25222243008,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
231.74.254.35,2021-03-17 17:38:07,GET,/contact.html,1655,2021,3,17,17,False,True,False,231074254035,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
23.114.51.4,2023-08-26 09:18:26,GET,/contact.html,4101,2023,8,26,9,False,True,False,23114051004,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
17.244.19.216,2021-06-11 05:26:25,DELETE,/index.html,2297,2021,6,11,5,False,False,True,17244019216,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
28.155.233.246,2020-08-03 09:34:26,POST,/contact.html,2732,2020,8,3,9,False,False,True,28155233246,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
67.137.153.255,2021-06-25 02:19:37,POST,/index.html,4536,2021,6,25,2,False,False,True,67137153255,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
127.58.146.188,2021-11-03 20:33:32,GET,/index.html,1889,2021,11,3,20,False,False,True,127058146188,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
170.158.90.51,2024-01-12 00:00:21,GET,/index.html,3043,2024,1,12,0,False,True,False,170158090051,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
118.36.137.106,2024-07-29 22:57:19,DELETE,/index.html,4430,2024,7,29,22,False,False,True,118036137106,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
4.35.58.145,2024-02-27 03:03:40,DELETE,/login,3569,2024,2,27,3,False,False,True,4035058145,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
169.8.61.198,2022-07-25 22:35:07,DELETE,/contact.html,1109,2022,7,25,22,False,False,True,169008061198,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
139.3.235.145,2024-01-17 19:39:06,DELETE,/index.html,4377,2024,1,17,19,False,False,True,139003235145,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
27.199.236.19,2023-01-01 20:16:20,DELETE,/about.html,3235,2023,1,1,20,False,True,False,27199236019,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
